POLAK,10942
KRUK,10843
KOT,10825
STANKIEWICZ,10752
JASTRZĘBSKA,10550
SOWA,10435
URBANIAK,10413
KARPIŃSKA,10362
ŁUCZAK,10362
STASIAK,10332
CZAJKOWSKA,10331
WIERZBICKA,10300
NAWROCKA,10266
PIASECKA,10225
KLIMEK,10161
DZIEDZIC,10074
SOSNOWSKA,9992
BEDNAREK,9984
JANICKA,9941
STEFAŃSKA,9898
BIELECKA,9883
GAJDA,9882
MILEWSKA,9850
MADEJ,9719
MAJCHRZAK,9605
JÓŹWIAK,9559
LEŚNIAK,9556
MAJ,9490
ŚLIWIŃSKA,9389
URBAN,9377
KOWAL,9353
SKIBA,9345
MAŁECKA,9279
DOBROWOLSKA,9252
BEDNARCZYK,9234
MAREK,9228
SOCHA,9192
MICHALIK,9027
ROMANOWSKA,9018
WRONA,8965
DOMAGAŁA,8954
KASPRZAK,8894
WILCZYŃSKA,8876
RATAJCZAK,8859
MATUSZEWSKA,8843
OLEJNICZAK,8766
ŚWIĄTEK,8733
ORZECHOWSKA,8716
PAJĄK,8716
KUROWSKA,8628
BUKOWSKA,8580
SOBOLEWSKA,8579
OWCZAREK,8510
GRZELAK,8501
OLEJNIK,8452
MAZURKIEWICZ,8446
ŁUKASIK,8428
ROGOWSKA,8397
KĘDZIERSKA,8387
BARAŃSKA,8345
KOSIŃSKA,8256
MATUSIAK,8245
SOBCZYK,8164
SKOWROŃSKA,8149
RYBAK,8134
MARCINKOWSKA,8068
MARSZAŁEK,8044
ZYCH,8016
BEDNARSKA,8010
CHRZANOWSKA,7980
SROKA,7962
BEDNARZ,7950
LISOWSKA,7949
ŚWIDERSKA,7938
KUCZYŃSKA,7908
KOZIEŁ,7893
MORAWSKA,7886
KASPRZYK,7872
JANISZEWSKA,7856
MUSZYŃSKA,7742
GRZYBOWSKA,7684
BIAŁEK,7677
CHMIEL,7677
MAŁEK,7661
JĘDRZEJEWSKA,7610
KWIECIEŃ,7605
WITEK,7548
PLUTA,7521
PALUCH,7505
MARCZAK,7488
CZAJA,7487
TUREK,7487
CZAJKA,7483
OSIŃSKA,7478
KRZEMIŃSKA,7474
PIEKARSKA,7449
CZECH,7429
KUBICKA,7409
ŻUKOWSKA,7373
JANOWSKA,7335
MICHAŁOWSKA,7332
MARZEC,7321
BIERNACKA,7295
GOŁĘBIEWSKA,7274
PRZYBYSZ,7248
SZYDŁOWSKA,7239
STANISZEWSKA,7208
ŚLIWA,7204
STEFANIAK,7200
KACZOR,7176
SERAFIN,7176
KULESZA,7132
LECH,7127
MURAWSKA,7124
RUDNICKA,7123
SMOLIŃSKA,7123
POPŁAWSKA,7110
LEWICKA,7106
PODGÓRSKA,7083
KUJAWA,7062
DĘBSKA,7039
CIEŚLIK,7034
STACHOWIAK,7010
GÓRA,7004
KACPRZAK,6993
PIETRZYK,6990
PIĄTKOWSKA,6984
BANACH,6870
NIEMIEC,6846
SOWIŃSKA,6841
KARCZEWSKA,6838
GOŁĘBIOWSKA,6829
ŻUREK,6819
BANAŚ,6814
MATYSIAK,6813
ROSIŃSKA,6796
KLIMCZAK,6764
BIENIEK,6706
ŻURAWSKA,6700
GODLEWSKA,6691
AUGUSTYNIAK,6689
RAK,6687
ZAWADA,6664
CZYŻ,6659
KOMOROWSKA,6653
GROCHOWSKA,6553
SKRZYPCZAK,6544
GRUSZKA,6512
GÓRKA,6511
KUŚ,6489
RÓŻAŃSKA,6482
SZCZĘSNA,6451
PRZYBYŁA,6446
WINIARSKA,6419
CYBULSKA,6402
KRAWIEC,6369
PANEK,6360
DROZD,6356
PTAK,6340
KULIK,6313
LEŚNIEWSKA,6307
KONOPKA,6287
KRZYŻANOWSKA,6280
MIKOŁAJCZAK,6265
GIL,6251
CICHOŃ,6242
SZCZEPANIK,6190
SŁOWIK,6189
CICHOCKA,6169
ZARZYCKA,6169
SIWEK,6167
MIELCZAREK,6159
ZAREMBA,6143
GRACZYK,6104
STRZELECKA,6093
TOKARSKA,6083
SZYMCZYK,6064
MŁYNARCZYK,6039
BARTKOWIAK,6013
KACZYŃSKA,6007
MAĆKOWIAK,6004
KŁOS,5996
STAŃCZYK,5977
BUCZEK,5972
NIEWIADOMSKA,5948
JANUS,5931
GRZYB,5925
BIERNAT,5920
SZCZYGIEŁ,5913
SZOSTAK,5913
KOSTRZEWA,5896
FILIPIAK,5895
SKOWRON,5892
WĘGRZYN,5872
JANIAK,5845
GÓRNA,5841
JUREK,5830
KUCHARCZYK,5819
RAKOWSKA,5800
KALETA,5794
SIENKIEWICZ,5793
BOGUSZ,5792
GĄSIOR,5782
GAWRON,5759
CIEŚLA,5745
KUBIK,5740
KSIĄŻEK,5727
BAGIŃSKA,5716
ANTCZAK,5706
BANASIAK,5705
RÓŻYCKA,5679
BARTCZAK,5672
ŻEBROWSKA,5658
GAWLIK,5652
KRÓLIKOWSKA,5650
TRZCIŃSKA,5601
KULA,5600
ZARĘBA,5599
PAŁKA,5547
HAJDUK,5536
MIKULSKA,5525
RZEPKA,5503
ROGALSKA,5500
GRZEGORCZYK,5491
FRĄCZEK,5486
DŁUGOSZ,5470
WITCZAK,5458
MALEC,5450
MALISZEWSKA,5445
ROGALA,5445
ROJEK,5445
TKACZYK,5408
GAWROŃSKA,5405
TROJANOWSKA,5396
DOBOSZ,5393
RADOMSKA,5387
RYBICKA,5348
LACH,5302
BOREK,5299
STEC,5277
MIKA,5269
FRANKOWSKA,5256
KACZOROWSKA,5229
BOGUCKA,5226
KISIEL,5220
WĄSIK,5191
ŚLUSARCZYK,5181
WIĘCKOWSKA,5160
ZABOROWSKA,5155
GAŁĄZKA,5150
GRZESIAK,5112
KWAŚNIEWSKA,5109
KMIECIK,5108
KARWOWSKA,5093
BIAŁAS,5064
FRĄCKOWIAK,5036
PIETRAS,5027
DUDZIŃSKA,5011
KUBACKA,5011
JUSZCZAK,4984
WALKOWIAK,4983
LIPSKA,4979
BOCHENEK,4975
SOKÓŁ,4966
JANAS,4964
WNUK,4963
NAWROT,4959
WOJTCZAK,4958
ROSIAK,4951
WÓJCICKA,4949
LASOTA,4948
KOŁODZIEJSKA,4938
PAWELEC,4937
MROCZEK,4904
BURZYŃSKA,4897
WROŃSKA,4880
ZYGMUNT,4880
CZYŻEWSKA,4879
SKRZYPEK,4878
SZAFRAŃSKA,4868
FIJAŁKOWSKA,4859
PIÓRKOWSKA,4844
PIWOWARCZYK,4844
JĘDRZEJCZYK,4843
ŁUKASIEWICZ,4837
ZAJĄCZKOWSKA,4812
GRUSZCZYŃSKA,4803
KRYSIAK,4797
BOROWIEC,4794
ŁAPIŃSKA,4794
MASŁOWSKA,4794
PASTERNAK,4790
JAGODZIŃSKA,4778
ŻMUDA,4775
DĄBEK,4774
JURKIEWICZ,4768
BUJAK,4762
KRAKOWIAK,4744
LISIECKA,4741
JĘDRZEJCZAK,4727
MISIAK,4722
PILARSKA,4702
JAGIEŁŁO,4700
SOBIERAJ,4690
TWARDOWSKA,4684
WILCZEK,4677
GAWEŁ,4676
KARAŚ,4663
BIELAWSKA,4660
GUTOWSKA,4650
SKIBIŃSKA,4650
ŁUKASZEWSKA,4646
FLIS,4637
KAŁUŻA,4636
DRZEWIECKA,4621
STRZELCZYK,4617
KUBICA,4606
DĘBOWSKA,4599
STELMACH,4599
CYGAN,4593
ZIELONKA,4592
SOŁTYS,4558
TARNOWSKA,4543
CEBULA,4540
SKOCZYLAS,4538
SZCZEŚNIAK,4537
FALKOWSKA,4533
RACZYŃSKA,4524
BOBER,4512
BILSKA,4509
BARTOSIK,4507
FILIPEK,4507
PAKUŁA,4494
WASIAK,4477
JAKUBIAK,4474
STANEK,4434
GĄSIOROWSKA,4433
MIERZEJEWSKA,4433
KĘDZIORA,4432
MAJCHER,4425
SZWED,4425
GÓRNIAK,4412
KRUPIŃSKA,4409
NOWACZYK,4378
GUZIK,4368
STASZEWSKA,4366
WIĘCEK,4363
CISZEWSKA,4352
STOLARCZYK,4345
DROZDOWSKA,4343
RUSIN,4339
CZAPLA,4331
URBAŃCZYK,4330
KOPCZYŃSKA,4327
JAŚKIEWICZ,4325
GÓRAL,4311
WOLAK,4293
MATUSZAK,4283
KULIG,4270
KACZMARSKA,4267
GOŁĄB,4260
SŁOWIŃSKA,4254
CHOLEWA,4250
RUCIŃSKA,4250
MILCZAREK,4243
KAŁUŻNA,4238
SIEDLECKA,4238
ZWOLIŃSKA,4231
GRZYWACZ,4229
SŁAWIŃSKA,4226
ZAGÓRSKA,4224
KASZUBA,4223
FLOREK,4218
MODZELEWSKA,4212
MISZTAL,4209
JEZIERSKA,4201
MOTYKA,4192
PACZKOWSKA,4191
PAWLIKOWSKA,4187
ANDRZEJCZAK,4185
STACHURA,4185
MICHAŁEK,4181
PYTEL,4167
JACKOWSKA,4161
DZIUBA,4154
MALICKA,4154
PARTYKA,4150
DUBIEL,4142
WOJTAS,4131
JURKOWSKA,4127
PROKOP,4125
BOŻEK,4122
OLCZAK,4118
SOCHACKA,4115
SIERADZKA,4114
BIEŃKOWSKA,4106
GWÓŹDŹ,4105
ŚWIERCZYŃSKA,4104
KUCHTA,4097
GAŁKA,4080
KĘPA,4077
SZYSZKA,4072
BIELAK,4062
KUC,4060
PŁONKA,4051
JANUSZ,4047
IWAŃSKA,4041
ROSA,4034
JANKOWIAK,4033
SZCZERBA,4023
SKALSKA,4021
KNAPIK,4019
KWIECIŃSKA,4012
WOŚ,4012
CHOJNOWSKA,4011
MROCZKOWSKA,4009
SKÓRA,4000
STĘPNIAK,3998
PASZKOWSKA,3987
KOLASA,3984
SITEK,3980
SZATKOWSKA,3974
KRUSZEWSKA,3964
BRODA,3957
WYSZYŃSKA,3941
DUDZIK,3933
SUSKA,3920
CHMURA,3916
MAJKA,3914
FLORCZAK,3912
DEC,3901
DOMINIAK,3901
STANISŁAWSKA,3896
WŁODARSKA,3894
LENART,3893
CZECHOWSKA,3890
KOWALCZUK,3877
MICHALCZYK,3876
PUCHALSKA,3873
MAŃKOWSKA,3871
KAPUSTA,3865
TOMALA,3865
ZDUNEK,3859
SALAMON,3858
LIPKA,3848
TRZECIAK,3848
DUDZIAK,3846
FILIPOWICZ,3844
MOLENDA,3832
SKOWRONEK,3830
JANUSZEWSKA,3821
KOTOWSKA,3820
ADAMCZAK,3813
GŁOGOWSKA,3812
MAŚLANKA,3792
TOKARZ,3788
BUCZYŃSKA,3787
MROZEK,3782
NOGA,3776
KAWA,3773
AUGUSTYN,3767
ZIĘTEK,3765
KOŁAKOWSKA,3758
KOBUS,3757
ADAMEK,3755
KOPER,3743
KOGUT,3742
KITA,3741
ADAMUS,3738
STOLARSKA,3738
DOBRZYŃSKA,3734
PIECHOTA,3733
JAGIELSKA,3725
BĄKOWSKA,3724
KANIEWSKA,3720
ŻUK,3718
PILCH,3717
BANASIK,3713
KOZA,3709
GORCZYCA,3708
NIEMCZYK,3697
PRZYBYŁ,3689
JURCZAK,3683
WARCHOŁ,3683
BUDZYŃSKA,3670
GRZESIK,3669
CHUDZIK,3653
MACIĄG,3650
RUDZIŃSKA,3650
WYPYCH,3644
MALIK,3642
NIEDŹWIECKA,3642
ROBAK,3639
SOŁTYSIAK,3636
MIŚKIEWICZ,3633
PORĘBSKA,3631
BUCZKOWSKA,3630
JARZĄBEK,3628
KUŹMA,3628
SOJKA,3618
WIĄCEK,3609
DRABIK,3605
KALISZ,3599
STAŃCZAK,3599
KŁOSOWSKA,3596
KASPEREK,3589
STACHURSKA,3585
ADAMOWICZ,3583
MARCHEWKA,3568
KOPACZ,3559
GADOMSKA,3558
KIEŁBASA,3558
BARTNIK,3556
PIŁAT,3551
GOLEC,3544
RUDNIK,3544
BIAŁKOWSKA,3530
SZELĄG,3530
OLCZYK,3527
SURMA,3526
KUCIŃSKA,3525
OLEKSY,3524
DĄBKOWSKA,3523
TRACZ,3523
BALCERZAK,3520
OSSOWSKA,3518
BŁASZCZAK,3517
STACHOWICZ,3510
MOSKAL,3507
RYŚ,3507
MAGIERA,3498
WOLIŃSKA,3496
BIELSKA,3491
KORZENIOWSKA,3484
ZABŁOCKA,3483
BUDZIŃSKA,3481
RUDZKA,3477
NIEDZIELSKA,3475
SZYMKOWIAK,3473
DRÓŻDŻ,3470
RYBARCZYK,3469
KOS,3462
ADAMIAK,3460
ŻYŁA,3458
PRUS,3454
JAROS,3451
PIETRUSZKA,3450
GRUDZIEŃ,3443
RADECKA,3441
WOJTKOWIAK,3431
PIOTROWICZ,3430
KOSOWSKA,3429
GŁĄB,3420
PELC,3407
FRĄTCZAK,3405
PAWLICKA,3405
WOŹNICA,3403
LESIAK,3401
WARZECHA,3398
KUJAWSKA,3396
ŚLĘZAK,3396
CZERNIAK,3395
TRELA,3387
URBANEK,3387
SĘK,3386
KOSTECKA,3384
JURCZYK,3383
BIELIŃSKA,3376
TOMASIK,3371
SOBAŃSKA,3370
GRZEŚKOWIAK,3367
SEKUŁA,3364
KOZIK,3362
KRAKOWSKA,3361
BURY,3360
MIERZWA,3358
WOJTASIK,3350
WOŁOSZYN,3344
POLAŃSKA,3343
SOBOTA,3341
MACKIEWICZ,3339
STAWICKA,3338
KRUCZEK,3336
URBANOWICZ,3336
CZEKAJ,3334
PEŁKA,3332
SZUBA,3330
BANASZEK,3328
PIWOWARSKA,3328
KULIŃSKA,3327
BISKUP,3325
HERMAN,3324
KMIEĆ,3323
MILLER,3319
ROMAN,3317
LITWIN,3313
ŚWIĄTKOWSKA,3307
POGORZELSKA,3306
ŚMIGIELSKA,3295
KRASOWSKA,3293
GUT,3290
KAWECKA,3289
HOFFMANN,3287
ŚWIDER,3277
SCHMIDT,3262
GRUDZIŃSKA,3258
RATAJCZYK,3246
ROSZAK,3230
ALEKSANDROWICZ,3212
LORENC,3203
SKORUPA,3202
MAKUCH,3197
FURMAN,3195
WIŚNIOWSKA,3190
ŁUKASZEWICZ,3188
KWIATEK,3183
NAPIERAŁA,3181
IZDEBSKA,3177
ROSZKOWSKA,3177
JUSZCZYK,3176
BOGACZ,3168
SIWIEC,3164
SZWARC,3161
LISZKA,3160
WERNER,3160
PIĘTKA,3159
TOKARCZYK,3156
STUDZIŃSKA,3155
SZAREK,3154
SZOT,3152
KRUKOWSKA,3138
KAWKA,3127
JÓŹWIK,3123
KNAP,3122
JEZIORSKA,3112
TUROWSKA,3106
KRÓLAK,3099
KARCZ,3094
JAKUBCZYK,3093
WRZESIŃSKA,3086
PAPROCKA,3082
KUKLA,3078
ŻUCHOWSKA,3078
GACEK,3067
KĘDZIOR,3067
ROŻEK,3067
SIDOR,3067
WACH,3062
KRUSZYŃSKA,3058
BORYS,3054
GRODZKA,3052
LANGE,3050
BOBROWSKA,3048
KUSIAK,3042
CICHA,3035
MAŃKA,3033
KRASZEWSKA,3028
WOLNA,3023
SZELIGA,3017
NIEDZIELA,3015
MIELCAREK,3014
TKACZ,3013
ŚPIEWAK,3009
KOSMALA,3008
KORZENIEWSKA,3006
RUSEK,3006
GRABARCZYK,2986
KORCZAK,2986
SMOLEŃ,2984
GRZYBEK,2978
WOJDA,2978
MAZIARZ,2971
BOGDAŃSKA,2970
MAŁKOWSKA,2968
LIPIEC,2967
GĄSIOREK,2966
FILIP,2964
ROMAŃSKA,2963
RZEPECKA,2958
MAJKOWSKA,2950
SZYMANEK,2947
KOZAKIEWICZ,2943
PERKOWSKA,2943
RESZKA,2943
JAKUBIEC,2931
OLECH,2930
ROMANIUK,2930
PISAREK,2929
RADZISZEWSKA,2929
RYBKA,2929
STASZAK,2929
SZOPA,2929
ADAMIEC,2928
WASIELEWSKA,2928
WAJDA,2926
WAGNER,2923
PĘKALA,2922
POTOCKA,2922
SZKUDLAREK,2920
GŁADYSZ,2916
RACZKOWSKA,2915
NOWIŃSKA,2909
DROŻDŻ,2904
LEWIŃSKA,2904
PASZKIEWICZ,2904
ROGOZIŃSKA,2904
PLICHTA,2903
BUGAJSKA,2899
BARTOSZEK,2896
DUSZYŃSKA,2893
KAPUŚCIŃSKA,2893
PIECH,2893
GOLA,2891
KULPA,2889
ŚLEDŹ,2888
KONARSKA,2887
KAŹMIERSKA,2884
JANCZAK,2880
RODAK,2880
KUPIEC,2875
WOJTOWICZ,2868
STOKŁOSA,2866
KAWALEC,2858
SKONIECZNA,2858
BANASZAK,2856
BILIŃSKA,2856
OSOWSKA,2848
PUCHAŁA,2847
WYRZYKOWSKA,2845
SUCHECKA,2843
KURZAWA,2840
PIERZCHAŁA,2839
SUŁKOWSKA,2834
KĘPKA,2829
SZYMANOWSKA,2829
OLSZAK,2827
KOCHAŃSKA,2824
KAROLAK,2822
ROKICKA,2819
WRZOSEK,2814
SZCZUREK,2813
WOŹNA,2810
KALIŃSKA,2805
BRZESKA,2803
SOLECKA,2803
BUGAJ,2801
KOKOT,2799
KOKOSZKA,2792
BALICKA,2791
ŚWIERCZEK,2791
WASZKIEWICZ,2786
LASEK,2785
BRODOWSKA,2784
GOLIŃSKA,2783
JASKULSKA,2782
PASEK,2782
WÓJCIAK,2782
AMBROZIAK,2774
ORZEŁ,2773
WIELGUS,2773
BIAŁECKA,2769
BARSZCZ,2766
GRUCA,2763
PIECHOCKA,2763
GÓRALCZYK,2762
SUDOŁ,2762
MACH,2761
WOJTASZEK,2756
MĄCZKA,2752
SZCZYGIELSKA,2752
CHROBAK,2750
KRAUZE,2750
DYMEK,2731
GARBACZ,2728
ZBOROWSKA,2726
CZARNOTA,2724
PISZCZEK,2723
PŁATEK,2722
WEBER,2721
BIELA,2714
ZAPAŁA,2708
JAROSZEWSKA,2707
LOREK,2707
BOJARSKA,2705
MATUSIK,2700
PASZEK,2699
BATOR,2692
KOPROWSKA,2690
OŻÓG,2690
FERENC,2689
FIGURA,2687
KOSTKA,2685
TRACZYK,2684
JAMRÓZ,2681
PISKORZ,2680
DZIKOWSKA,2679
WALCZYK,2668
SZPAK,2667
GABRYŚ,2665
WDOWIAK,2665
STĘPNIEWSKA,2663
SALA,2661
SZYMANIAK,2657
SMOLAREK,2655
OLEŚ,2653
DUTKIEWICZ,2651
GOŁĄBEK,2651
SUROWIEC,2650
ŁAWNICZAK,2648
ZARĘBSKA,2645
KOŁODZIEJCZAK,2643
PARADOWSKA,2643
PÓŁTORAK,2642
KEMPA,2639
GRYGIEL,2638
KOLASIŃSKA,2638
BURDA,2636
BARTOSIEWICZ,2633
BROŻEK,2631
OSUCH,2630
KOCHANOWSKA,2628
MULARCZYK,2627
DOLATA,2625
GRABSKA,2624
BŁAŻEJEWSKA,2623
GRELA,2623
BARTNICKA,2620
BERNAT,2617
ADAMCZEWSKA,2616
BARON,2616
WINNICKA,2616
STACHOWSKA,2614
CICHOSZ,2613
ZASADA,2607
WACHOWIAK,2605
WĄSOWSKA,2605
ZAWISZA,2605
KOZYRA,2604
LACHOWICZ,2603
MYŚLIWIEC,2603
DOLIŃSKA,2602
MODRZEJEWSKA,2602
MROWIEC,2599
ĆWIKLIŃSKA,2595
MIECZKOWSKA,2595
ZAWISTOWSKA,2593
ŁOŚ,2592
PLEWA,2585
ŚWITAŁA,2585
KOZERA,2582
PIĘTA,2581
GAJ,2579
STENCEL,2579
WIELGOSZ,2573
BIEL,2572
KULIKOWSKA,2572
OKOŃ,2572
GALIŃSKA,2570
TYMIŃSKA,2567
SZADKOWSKA,2562
GAZDA,2561
JEDYNAK,2559
BŁOŃSKA,2558
WALIGÓRA,2554
ZIMNA,2552
GAŁECKA,2551
KRASKA,2549
MORAWIEC,2546
MAJDA,2541
RÓG,2541
KOZICKA,2540
JASKÓLSKA,2539
WŁOCH,2537
BERNACKA,2535
BUREK,2533
BIAŁA,2531
NADOLSKA,2530
SZWEDA,2530
KAPICA,2529
DZIURA,2528
KOŚCIELNIAK,2525
SZCZEPANEK,2523
MUSIOŁ,2522
SARNOWSKA,2522
OZGA,2516
FIGIEL,2512
KLIMAS,2512
FRANCZAK,2511
SKWAREK,2507
BOROŃ,2504
ŁACH,2504
WILCZEWSKA,2501
SOBOCIŃSKA,2497
BIEŃ,2493
KRAUSE,2490
MIŚ,2487
LEMAŃSKA,2486
KOSTRZEWSKA,2485
FILIPCZAK,2482
NIEZGODA,2481
SKORUPSKA,2481
GOŁASZEWSKA,2480
PIETRZYKOWSKA,2478
GLIŃSKA,2477
MŁYNARSKA,2477
ANTONIAK,2475
KLIMASZEWSKA,2473
PRZYBYSZEWSKA,2466
SEWERYN,2465
BOGDAN,2464
GAJEK,2460
BARTKOWSKA,2459
SŁOMIŃSKA,2458
KAZIMIERCZAK,2456
KONIECZNY,2456
PANASIUK,2456
FLAK,2453
PASTUSZKA,2453
MIREK,2451
JACKIEWICZ,2448
RYBA,2447
MATCZAK,2445
TUSZYŃSKA,2443
RYCHLIK,2442
KRÓLIK,2439
RYBIŃSKA,2439
SZUBERT,2439
JANECZEK,2436
OGÓREK,2436
CZAPLIŃSKA,2435
GÓRALSKA,2432
TURSKA,2431
CIOŁEK,2430
SOBCZYŃSKA,2430
SPYCHAŁA,2430
DOBRZAŃSKA,2429
RUMIŃSKA,2429
WISZNIEWSKA,2427
MAKAREWICZ,2426
NALEPA,2424
GAŁUSZKA,2420
NADOLNA,2420
MARCZEWSKA,2419
WALAS,2415
CZUBA,2414
RADZIKOWSKA,2414
TABOR,2414
ŁUGOWSKA,2412
MACHNIK,2405
BŁASZKIEWICZ,2404
GALAS,2404
PILARCZYK,2403
SZAFRAN,2403
ĆWIK,2402
PODSIADŁO,2402
STRZAŁKOWSKA,2399
SITKO,2397
WCISŁO,2394
ZIOMEK,2393
DRĄG,2390
KREFT,2390
RYBACKA,2390
WĘGLARZ,2388
DANIEL,2385
MIKUŁA,2385
KŁOSIŃSKA,2384
WYDRA,2384
IWANICKA,2382
SOBOŃ,2379
STOPA,2379
KASPERSKA,2373
WNĘK,2372
BOJANOWSKA,2371
ZAWIŚLAK,2371
SŁOMKA,2368
NEUMANN,2365
PIEŃKOWSKA,2363
KĄKOL,2362
LEWCZUK,2361
SZOSTEK,2358
GUZ,2357
IWANOWSKA,2355
RADWAŃSKA,2355
WOLNY,2354
ŚWIERCZ,2352
FURTAK,2350
GIZA,2350
MARCINKIEWICZ,2349
WACHOWSKA,2349
KLUSKA,2347
NYCZ,2346
DUSZA,2343
KULAS,2342
LUDWICZAK,2339
KALBARCZYK,2338
ROKITA,2338
CHOJECKA,2336
GROBELNA,2334
KOBYLIŃSKA,2334
MACHOWSKA,2332
WILIŃSKA,2332
ŚLIWKA,2331
ANTKOWIAK,2329
OLENDER,2328
PORĘBA,2328
NOSAL,2327
KALITA,2324
BRYŁA,2323
MARKOWICZ,2319
CZAPIEWSKA,2316
JOŃCZYK,2316
FRANKIEWICZ,2315
KORNACKA,2315
PIWOWAR,2315
KOŁACZ,2312
KLONOWSKA,2308
BOROWIAK,2306
KLEIN,2306
TOPOLSKA,2306
RĄCZKA,2305
BUDA,2304
WASZAK,2302
NAPIÓRKOWSKA,2300
GREGORCZYK,2299
MIZERA,2299
MISZCZAK,2298
CHYLIŃSKA,2294
BACZYŃSKA,2289
DOMAGALSKA,2289
PATER,2289
TRUSZKOWSKA,2283
KRASUSKA,2276
ZATORSKA,2266
GĄSKA,2265
KONDRACKA,2263
PIEKARZ,2263
RYDZEWSKA,2261
SUCHOCKA,2260
DUDKIEWICZ,2259
SMYK,2259
PAJOR,2258
SITARZ,2258
KOZIŃSKA,2256
CZUBAK,2255
IWAN,2248
GWIAZDA,2247
KIELAR,2247
JAKUBCZAK,2246
DREWNIAK,2245
OSIECKA,2245
MOSKWA,2242
MASTALERZ,2241
KOMAR,2238
WIERZCHOWSKA,2235
ZALESKA,2235
SZEWCZUK,2234
STAROŃ,2228
DWORAK,2223
OSTASZEWSKA,2223
POPIOŁEK,2223
WIDERA,2221
ZIEMBA,2221
RAKOCZY,2220
ZAŁĘSKA,2220
PISARSKA,2218
SAKOWSKA,2216
TRZASKA,2216
TARKA,2214
CZERWONKA,2212
DĘBICKA,2209
WOJDYŁA,2202
MATUSZCZAK,2201
MIKOŁAJEWSKA,2201
MOTYL,2201
BADURA,2198
WOJNOWSKA,2197
CHOWANIEC,2195
PYKA,2195
MACIASZEK,2194
PLUCIŃSKA,2194
SZLACHTA,2193
KUNICKA,2188
MILER,2187
MALCZEWSKA,2184
SĘKOWSKA,2184
SZAFRANIEC,2184
KARBOWSKA,2183
BLOCH,2178
BABIARZ,2177
BOGDANOWICZ,2177
GĄDEK,2177
CIEŚLIŃSKA,2176
KOTARSKA,2174
IWANIUK,2173
KARASIŃSKA,2168
TROJAN,2167
ŁUCZYŃSKA,2166
WIATR,2165
BORECKA,2163
BOGACKA,2160
