SZARKOWICZ,214
SZCZYREK,214
TABOREK,214
TADAJEWSKI,214
TAJAK,214
TOPORKIEWICZ,214
TRYTKO,214
TYMOSHENKO,214
WABNIC,214
WARCHOLIŃSKI,214
WĄSIEL,214
WĄSIEWSKI,214
WIWATOWSKI,214
WŁOCZEWSKI,214
WOJTUŚ,214
ZBYSZYŃSKI,214
ZMORZYŃSKI,214
ZWOLENIK,214
BADEŃSKI,213
BIARDA,213
BŁAZIK,213
BORCZUCH,213
CWAJNA,213
CZYPIONKA,213
DYMON,213
ELŻBIECIAK,213
GLIBOWSKI,213
GLOMBIK,213
HANSLIK,213
JANOSIK,213
JANOWIEC,213
KALEJA,213
KOLAN,213
KOMASA,213
KOSZUTA,213
KULECZKA,213
LANKIEWICZ,213
ŁABANOWSKI,213
ŁOCHOWICZ,213
MACIKOWSKI,213
MAJOWICZ,213
MARCJAN,213
MIRZEJEWSKI,213
MOGIELSKI,213
NALEŻYTY,213
NAPIERACZ,213
NIEMIROWSKI,213
PADEREWSKI,213
PAK,213
PARCIAK,213
PATOŃ,213
PFEIFER,213
PIESTRAK,213
PODLIŃSKI,213
RYBNIK,213
RYDZIŃSKI,213
SENDER,213
SOLAWA,213
STRZESAK,213
SUPEL,213
SURDACKI,213
ŚLOSARCZYK,213
ŚWIGUT,213
TRZÓPEK,213
TUROWICZ,213
URA,213
WALENTEK,213
WANIEWSKI,213
WASYLISZYN,213
WĘDZICHA,213
WIERZYCKI,213
WOŁODKIEWICZ,213
ZIMON,213
ZYCHLA,213
ŻEREK,213
BIERŁA,212
BIERYŁO,212
BLAT,212
BRAKONIECKI,212
CICHON,212
CICHOREK,212
COPIJA,212
CZAPIŃSKI,212
CZESZEJKO-SOCHACKI,212
ĆWIĘKAŁA,212
DOMASZEWICZ,212
DRESLER,212
DROŃ,212
GAWEŁCZYK,212
GAZDOWICZ,212
GOLIAN,212
GOŁOSZ,212
GRABDA,212
JARSKI,212
JERMAK,212
KANADYS,212
KLUZIAK,212
KNUROWSKI,212
KOMADA,212
KONDZIOR,212
KOPACZYŃSKI,212
KORBAS,212
KOSUT,212
KROŚNICKI,212
LETKI,212
MAŚLONA,212
MAZELA,212
MAZIARSKI,212
MEDOŃ,212
MIĘDLAR,212
MIROŃSKI,212
MOLICKI,212
MORZYŃSKI,212
MURASZKO,212
MYKA,212
NAMYSŁOWSKI,212
OLEJKO,212
PAKOWSKI,212
PĘCHERZ,212
PIEKIELNY,212
PIĘKNY,212
PIONTKOWSKI,212
PISZCZAŁKA,212
PRZEWODOWSKI,212
PUSZKIEWICZ,212
REJCZAK,212
ROCZEŃ,212
SKRABURSKI,212
SKUBIK,212
STRUGACZ,212
SZLOSEK,212
SZWECH,212
ŚWINOGA,212
TROSKA,212
TYBORSKI,212
WARCHULSKI,212
WIDEŁKA,212
WŁOSZCZYŃSKI,212
WYMYSŁOWSKI,212
WYŻLIC,212
ZARADNY,212
ZAWIŚLAN,212
ZBIJOWSKI,212
ZŁOTUCHA,212
ZYRA,212
ARTEMIUK,211
BRYZIK,211
BUJEK,211
BYTNIEWSKI,211
CHWAST,211
CHWIEJCZAK,211
CIUREJA,211
CZACH,211
DYKOWSKI,211
EWERT,211
GIBASZEK,211
GOCAŁ,211
JESIOTR,211
KAŁKOWSKI,211
KNUTH,211
KOGUCIUK,211
KORBIEL,211
KORFANTY,211
LAWRENC,211
LUBIK,211
ŁĘGA,211
MACYSZYN,211
MAKS,211
MARZĘDA,211
MATERSKI,211
MŁODZIEJEWSKI,211
ORDOWSKI,211
OSET,211
PARMA,211
PESZEK,211
PIELORZ,211
PODDĘBNIAK,211
PROCHOT,211
PYDYN,211
RADZIMOWSKI,211
ROST,211
SADKO,211
SAŁYGA,211
SMOLSKI,211
SOLOCH,211
STAROSZCZYK,211
STOLZ,211
STRYSZOWSKI,211
SUPRYN,211
SUŚ,211
ŚPIEWOK,211
TURBAŃSKI,211
UCHTO,211
YATSENKO,211
ZBROIŃSKI,211
ZEP,211
ZOWADA,211
ZYGMANOWSKI,211
ŻEGOTA,211
ŻYMŁA,211
BARTNIAK,210
BARTOSZCZE,210
BOBREK,210
BUJARA,210
CHAŁUPNIK,210
CYDEJKO,210
DOMALIK,210
DOMASIK,210
DZIARNOWSKI,210
EICHLER,210
FLAKOWSKI,210
GNIDA,210
GWAREK,210
HODUR,210
HONCHAROV,210
IZBIŃSKI,210
JACHURA,210
JAKOWSKI,210
KACZAŁA,210
KARLAK,210
KAŚKÓW,210
KIECANA,210
KLUPA,210
KŁOSKOWSKI,210
KONOPCZYŃSKI,210
KORBUS,210
KOŚ,210
KRAFCZYK,210
LUBER,210
ŁADNO,210
MALKOWSKI,210
MATOSEK,210
MICHAŚ,210
MIZERNY,210
NARWOJSZ,210
NOLBERT,210
PACŁAWSKI,210
PASTERCZYK,210
PAWĘZKA,210
PULIKOWSKI,210
REDOSZ,210
ROSNER,210
SAKS,210
SALAK,210
SIEPAK,210
SOREK,210
STACHLEWSKI,210
STROMECKI,210
SZUBZDA,210
SZUSTKIEWICZ,210
ŚWIDRAK,210
TOPOROWICZ,210
WILCZURA,210
WLEKLIŃSKI,210
WODARCZYK,210
ZAJFERT,210
ZIELENKIEWICZ,210
ARASIMOWICZ,209
BALWIERZ,209
BAUZA,209
BRZOZOWIEC,209
CHOCZAJ,209
CIĄGŁO,209
CYLKOWSKI,209
CZĘPIŃSKI,209
DAJNOWSKI,209
DROSZCZ,209
FLASZYŃSKI,209
GARDOŃ,209
GEMBICKI,209
GORAJSKI,209
GREBER,209
GRZEGORY,209
GUCIA,209
HEPNER,209
HUBKA,209
JARYSZ,209
JAZOWSKI,209
JESIONKA,209
KACPROWSKI,209
KOPCIK,209
KORYTEK,209
KRAMKOWSKI,209
KRĘŻAŁEK,209
KUDUK,209
LEDA,209
ŁĄPIEŚ,209
MIETLICKI,209
MOKWIŃSKI,209
NAWOROL,209
NIEBIESZCZAŃSKI,209
NYLEC,209
PABIAŃCZYK,209
POJAWA,209
PROCHERA,209
RADCHENKO,209
REJENT,209
RUDKA,209
RUSSEK,209
STĄSIEK,209
STRZEMIŃSKI,209
SUSZ,209
ŚMIELAK,209
TWARDAWA,209
USTASZEWSKI,209
UTNIK,209
WALKÓW,209
WATRAK,209
WAWRZEŃ,209
WĄSICKI,209
WEJNER,209
WERKOWSKI,209
WIĄCZEK,209
WIELEMBOREK,209
WYLOT,209
WYPIJEWSKI,209
ZARZEKA,209
ZUCHORA,209
ŻERKOWSKI,209
ŻURAWICKI,209
ANIOŁEK,208
BATYRA,208
BEŁDOWSKI,208
BICZYK,208
BIERZYŃSKI,208
BOBKIEWICZ,208
BOMBIK,208
CETNARSKI,208
CHOCIEJ,208
CHORZEWSKI,208
CIAPUTA,208
CIESIOŁKIEWICZ,208
CZEMPIEL,208
DANILCZYK,208
DMYTRENKO,208
DOBCZYŃSKI,208
DRUŻBA,208
FIGUŁA,208
GACOŃ,208
GAJC,208
GAŁYSA,208
GNIŁKA,208
GROMSKI,208
IVASHCHENKO,208
JASIELSKI,208
JĘDRKOWIAK,208
KCIUK,208
KIEL,208
KLIMASARA,208
KOLESIŃSKI,208
KOTAŃSKI,208
KROSNY,208
KROTOWSKI,208
KRZYWANIA,208
KUDAJ,208
KUDLEK,208
KUTYŁOWSKI,208
LICHACZ,208
LUCIŃSKI,208
ŁASZCZYCH,208
ŁUCARZ,208
MACHEJ,208
MADUZIA,208
MAKUCHOWSKI,208
MĄSIOR,208
MOLCZYK,208
MOTOWIDŁO,208
NAUMENKO,208
NIEKURZAK,208
NOWOSADZKI,208
OBOLEWICZ,208
PACUK,208
PLIŚ,208
POĆWIARDOWSKI,208
POKRZYWIŃSKI,208
POŁASKI,208
POSZYTEK,208
PRACKI,208
PRZETACZNIK,208
PRZYCZYNA,208
PRZYGOŃSKI,208
PUSZCZEWICZ,208
RADUCKI,208
ROLEWICZ,208
RUZIK,208
RYBAKIEWICZ,208
SALSKI,208
SITNICKI,208
SIWIECKI,208
SMALARZ,208
STRZAŁEK,208
SZKAŁUBA,208
SZUDRA,208
TIETZ,208
TROCHONOWICZ,208
VELYCHKO,208
WIELEBSKI,208
WOLANOWSKI,208
WOLDAN,208
WOROBIEC,208
ZDZIECHOWSKI,208
ŻABIK,208
ŻELEŹNIK,208
ABRAMSKI,207
BABYCH,207
BIELATOWICZ,207
BŁOCKI,207
CEJROWSKI,207
CHRUŚCIK,207
CZUBALA,207
DIAKOWSKI,207
DONAT,207
DOSTATNI,207
FECKO,207
FINK,207
FORC,207
GABER,207
GAĆ,207
GARNYS,207
GAWDA,207
GINDA,207
GWOREK,207
HELBIN,207
IRZYKOWSKI,207
JANASZAK,207
JUNAK,207
KAPTURKIEWICZ,207
KIERZNIKIEWICZ,207
KITEL,207
KORDULA,207
KOZDROWSKI,207
KRZESZOWIAK,207
KRZYŚCIAK,207
KRZYWORZEKA,207
KUBAJ,207
KUCHARUK,207
KULASIŃSKI,207
KUŹNIACKI,207
KWITEK,207
LOTKOWSKI,207
ŁAGUNA,207
ŁAPKIEWICZ,207
MISTERKIEWICZ,207
MOZOL,207
NAGRABA,207
NATORSKI,207
OCHNICKI,207
PALICHLEB,207
PLEWIK,207
PUKACZ,207
ROGOWIEC,207
ROLLA,207
SAUER,207
SAWALA,207
SEŃ,207
SIEMKO,207
SKRZYP,207
SZNAPKA,207
SZWAGIERCZAK,207
TEPEREK,207
WALĘDZIAK,207
WASIUTA,207
WIANKOWSKI,207
WILGUCKI,207
WRZESZCZYŃSKI,207
ABRAHAM,206
BARTULA,206
BOTWINA,206
BUGAJCZYK,206
CIEPAŁ,206
CYNIAK,206
CZYŻO,206
DERENGOWSKI,206
DŁUŻAK,206
DYKTA,206
FAJDEK,206
FALANA,206
FRYSZTAK,206
FRYZ,206
FUSIARZ,206
GANCZAR,206
GAŃCZARCZYK,206
GOLAS,206
GORGOLEWSKI,206
GRABLEWSKI,206
GRONOWICZ,206
GRZEGORZYCA,206
HAŃDEREK,206
HARĘZA,206
HASIOR,206
HOROSZ,206
JAKIELSKI,206
JOSKOWSKI,206
KIKOSICKI,206
KIKUT,206
KLEPEK,206
KORULCZYK,206
KOSTUJ,206
KOŹLICKI,206
KRZYŻYK,206
KUDAS,206
KUZARA,206
LAMIK,206
LANGOSZ,206
LUBOMSKI,206
MIJAL,206
MITRUS,206
NAJGEBAUER,206
NIWCZYK,206
OLEJNICKI,206
OLESZAK,206
OLISZEWSKI,206
OZIMKIEWICZ,206
PACUŁT,206
PANCER,206
PIÓR,206
PŁAZIŃSKI,206
PORADZISZ,206
PRAJZNER,206
PROTAS,206
PRYBA,206
PUKACKI,206
PUTYRA,206
ROSADZIŃSKI,206
SAŁACH,206
SEPIOŁO,206
SIEWIOR,206
SKARŻYCKI,206
SŁODKIEWICZ,206
SŁUPCZYŃSKI,206
STECZKO,206
SZAŁĘGA,206
ŚNIEĆ,206
TAŁAŁAJ,206
TYRA,206
WACEK,206
WYBRAŃSKI,206
ŻUROMSKI,206
ALAMA,205
ANDRUSIEWICZ,205
BINIAŚ,205
BUCHACZ,205
BUKO,205
CEPA,205
CHRYCZYK,205
COHEN,205
CZERWIENIEC,205
CZORNIK,205
DADURA,205
DERBIN,205
DOBRYCHŁOP,205
DOLA,205
DOMSKI,205
DONOCIK,205
DROSZCZAK,205
FRAJ,205
GIERLICKI,205
GOŁĘBSKI,205
GRYGORCZUK,205
GRZEBINOGA,205
GRZYMEK,205
JANK,205
KAJMOWICZ,205
KĄDZIELAWA,205
KORBANEK,205
KOSIACKI,205
KOTWAS,205
LENAR,205
ŁAZORCZYK,205
ŁĘKAWA,205
ŁOBACZEWSKI,205
MACHAJEWSKI,205
MACHOLA,205
MARTYNENKO,205
MICUŁA,205
MIŁOSEK,205
MOSÓR,205
OBERDA,205
OLSZAR,205
OPIEKA,205
PARADYSZ,205
PIERZYNA,205
PILORZ,205
PISANKO,205
PŁOSZCZYCA,205
PRUDŁO,205
RADZIMIRSKI,205
RECKI,205
REUT,205
ROZWÓD,205
RULEWSKI,205
RYSAK,205
SAJNA,205
SALWOWSKI,205
SMEJDA,205
SPUREK,205
SZAKIEL,205
SZAMBURSKI,205
SZLAS,205
SZLESZYŃSKI,205
SZWICHTENBERG,205
SZYK,205
TRĄBSKI,205
URTNOWSKI,205
WALKO,205
WEŁNIC,205
ZŁOMAŃCZUK,205
ŻUŁAWSKI,205
BARSZCZOWSKI,204
BASKA,204
BICHTA,204
BIERÓWKA,204
BIOLIK,204
BODZON,204
BOGUSZEWICZ,204
BOLIMOWSKI,204
BORYCHOWSKI,204
BOŻĘCKI,204
CHELIŃSKI,204
CHRUSTEK,204
DECOWSKI,204
DRABICKI,204
FALENTA,204
GANO,204
GĄTAREK,204
GERUS,204
GIŻEWSKI,204
GNIEWOSZ,204
GOLEMO,204
GRYCUK,204
GUDYKA,204
HNATÓW,204
JACHIM,204
JARZEMBSKI,204
JEGLIŃSKI,204
KAROLKIEWICZ,204
KARPUS,204
KIELER,204
KIT,204
KITLAS,204
KLAS,204
KORDYŚ,204
KORWEK,204
KURYLAK,204
LAMPKA,204
LEDNIOWSKI,204
LIWSKI,204
LUBISZEWSKI,204
ŁOWISZ,204
ŁUSZCZKI,204
ŁYSZCZEK,204
MARKOCKI,204
MĘDRZAK,204
MROZIAK,204
NASIADKO,204
NIEDZIELAK,204
NOWALSKI,204
OLEKSYK,204
PABIJAN,204
PABJAN,204
PAS,204
PAWELCZAK,204
PEK,204
PIELOK,204
PIERŚCIONEK,204
PIPKA,204
PŁUCIENNICZAK,204
PORWOLIK,204
RACHUTA,204
RAJTER,204
RÓŻYC,204
RUPA,204
SAŁASIŃSKI,204
SIERPOWSKI,204
STATECZNY,204
STRZEBOŃSKI,204
SZARAFIŃSKI,204
SZOJDA,204
SZUMLAS,204
SZWAST,204
SZYMIEC,204
ŚMIECIŃSKI,204
WALĘCKI,204
WALOS,204
WASYLIK,204
WIDYŃSKI,204
WIĘZOWSKI,204
WILSKI,204
WOJTYLAK,204
WOŁOSIUK,204
ZABOST,204
ZAJAS,204
ZDRENKA,204
ZIEBURA,204
AFFEK,203
ANGIELSKI,203
BAZARNIK,203
BĄCIK,203
BRAMBOR,203
BROGOWSKI,203
BRYCZKOWSKI,203
BURANDT,203
CIEŻ,203
DOMARUS,203
DOMINOWSKI,203
FRODYMA,203
GALLUS,203
GOŁOS,203
GOTKOWSKI,203
GRYCZEWSKI,203
ILKÓW,203
JÓZEFCZUK,203
KANIUKA,203
KŁONICA,203
KOJRO,203
KOLBUS,203
KOPERNIAK,203
KOSZEL,203
KOTER,203
KOTOŃSKI,203
KOZYRSKI,203
KRALKA,203
KRAMARSKI,203
KUKLEWICZ,203
KULBAT,203
KULKOWSKI,203
LEWCZAK,203
MAMCARCZYK,203
MAMZER,203
MASEŁKO,203
MATUK,203
MERKEL,203
MILAS,203
MOSIĄDZ,203
MULIK,203
MUSKUS,203
NATKOWSKI,203
OSTAŃSKI,203
OZIMINA,203
PACHUT,203
PALARZ,203
PALEWICZ,203
PIEKIELNIAK,203
PODOSEK,203
PURTA,203
RABCZUK,203
RESZKO,203
REWAJ,203
ROICKI,203
ROZALSKI,203
RYDZAK,203
RZEPIELA,203
SENDEREK,203
SIENIUĆ,203
SKWARK,203
SŁUŻAŁEK,203
SOBAS,203
SOBIERAŃSKI,203
SOCHALSKI,203
SZULTKA,203
ŚNIEGULA,203
TOBICZYK,203
TORUŃ,203
TRĘBSKI,203
WASZEWSKI,203
WILKUS,203
WOŁOSZCZAK,203
WÓŁKIEWICZ,203
ZABAGŁO,203
ZADĘCKI,203
ZASUŃ,203
ZEZULA,203
ŻOŁNIEREK,203
ANDRUSZEWSKI,202
BŁAŚ,202
CHRANIUK,202
CZERCZAK,202
DOLINA,202
DORABIAŁA,202
DZIRBA,202
FARYNIARZ,202
FLEJSZAR,202
GAGO,202
GĘŚLA,202
GICZEWSKI,202
GMAJ,202
GÓRZ,202
KAPLA,202
KARLIK,202
KIEŁT,202
KILJANEK,202
KŁAPKOWSKI,202
KRUTUL,202
KRYBUS,202
KSZCZOT,202
ŁYDUCH,202
ŁYSKAWKA,202
MAJDANIK,202
MASIUK,202
MRUCZEK,202
NASTULA,202
NAWŁOKA,202
NYCZKA,202
OSIEWAŁA,202
OSINIAK,202
OSMAŁEK,202
OTOLIŃSKI,202
PAWICKI,202
PIGOŃ,202
PINKOWICZ,202
PRZYKLENK,202
PUSZKARSKI,202
PYKAŁO,202
ROMBEL,202
RYPIEŃ,202
SAŁACIAK,202
SERWATA,202
SOŁYGA,202
STAWIANY,202
SZABAŁA,202
SZUTKO,202
ŚLEZIONA,202
TRZCINKA,202
TRZUPEK,202
TYBURCY,202
URAM,202
WALDOWSKI,202
WARPECHOWSKI,202
WIERCIAK,202
WINCZURA,202
ZDZIENICKI,202
ZIEMLEWSKI,202
ŻEREBIEC,202
BECHTA,201
BERCZYŃSKI,201
BLASZKE,201
BOGATEK,201
BRONKOWSKI,201
BUJNICKI,201
BURIAN,201
CHAŁUBIŃSKI,201
CUDO,201
CZMOCH,201
CZUPER,201
DUZIAK,201
GĄSIŃSKI,201
GOMOLA,201
GRYCZON,201
HAŁADAJ,201
HAWROT,201
JACYNA,201
KORBIK,201
KORNOWSKI,201
KRUPOWICZ,201
KSIĘŻARCZYK,201
KURZELA,201
KUŹNIAREK,201
LECYK,201
ŁĘPA,201
MARASEK,201
MARONA,201
MATWIEJUK,201
MICHALECKI,201
MILANIAK,201
NADER,201
NOGACKI,201
OCZKOŚ,201
ORGANISTA,201
PACZÓSKI,201
PAZUREK,201
PĘDZIMĄŻ,201
PHAN,201
PIREK,201
PŁOŃCZAK,201
PODKOWSKI,201
POPKOWSKI,201
PORCZAK,201
PRÓSZYŃSKI,201
ROGIEWICZ,201
ROSE,201
RYNIAK,201
SADZIKOWSKI,201
SAFIAN,201
SERWOTKA,201
SOFIŃSKI,201
SPORNY,201
STADNYK,201
STASIEWSKI,201
STOPCZYK,201
STRADOWSKI,201
SWADŹBA,201
SZALACHA,201
SZOCIK,201
TYMECKI,201
TYMOSHCHUK,201
WALENCZAK,201
WARTALSKI,201
WERESKI,201
WIELGOMAS,201
YAREMCHUK,201
ZNANIECKI,201
ŻOŁĘDZIEWSKI,201
ŻULIŃSKI,201
BENDOWSKI,200
BORYSENKO,200
BRZEZINKA,200
BUCHCIC,200
BURDEK,200
BURZAK,200
CERAZY,200
CHMARZYŃSKI,200
CIELEŃ,200
CIEPIELOWSKI,200
CIERPIOŁ,200
CIUCHTA,200
CZĘSTOCHOWSKI,200
CZUBAŁA,200
DOPKE,200
DUDUŚ,200
FAJER,200
FLISAK,200
FORYCKI,200
FRYMARK,200
GERKE,200
HARTWICH,200
HASSA,200
JANDY,200
KATAFIASZ,200
KICA,200
KONTOWICZ,200
KORPAS,200
KORZUN,200
KOSESKI,200
KRAUZOWICZ,200
LÊ,200
LIPIARZ,200
ŁASEK,200
MARCULA,200
MENZEL,200
MICHORCZYK,200
MURANOWICZ,200
NIEMCZYŃSKI,200
NIEROBISZ,200
OKRUTA,200
OMASTA,200
ORLOV,200
PEŁECH,200
PIEKOSZEWSKI,200
PIONKE,200
PŁOTKOWIAK,200
PNIOK,200
POROS,200
PRYGA,200
PYLYPCHUK,200
RAJS,200
ROJKOWSKI,200
RYSZAWY,200
RYZIŃSKI,200
SŁAWKOWSKI,200
SZTWIERTNIA,200
SZUBER,200
ŚMIGOWSKI,200
TAJCHMAN,200
TAMA,200
TERCZYŃSKI,200
TREMBECKI,200
TUBACKI,200
TYŃSKI,200
WOJCIESKI,200
WOJDYLAK,200
WOLSZA,200
WOŁOSZKA,200
WOŹNIACKI,200
ZARECKI,200
ZBIEĆ,200
ZEMBROWSKI,200
ZWIERZYKOWSKI,200
BORECZEK,199
BRENK,199
CELKA,199
CIECHAN,199
CIELEBĄK,199
CZANIECKI,199
CZŁAPA,199
DENDYS,199
DETKO,199
DŁUGASZEK,199
DWORSKI,199
DYDEK,199
DZIAŁACH,199
GAWLE,199
GOLASZ,199
GOLIMOWSKI,199
GUSS,199
HARTWIG,199
IBRAHIM,199
IMIANOWSKI,199
KALCZYŃSKI,199
KAMZOL,199
KLEPUSZEWSKI,199
KOŁDRAS,199
KONOŃCZUK,199
KRAJCZYŃSKI,199
KRUŻYCKI,199
LENZ,199
LIMANOWSKI,199
LUŚNIA,199
LYSKO,199
MACHACZKA,199
MATVIICHUK,199
MATYGA,199
MORAWIECKI,199
MORDEL,199
MOSIEK,199
MUSZAK,199
NIESYTO,199
NITSCHKE,199
ORZEŁEK,199
PELIŃSKI,199
PESZYŃSKI,199
PĘCEK,199
PIĄTYSZEK,199
PIETRUCH,199
PODKOŚCIELNY,199
POLNIAK,199
POPIELEC,199
POPŁOŃSKI,199
PREISS,199
PROKOPENKO,199
PUŁTORAK,199
PUSTKOWSKI,199
PYZIO,199
RAMIĄCZEK,199
RODEK,199
ROŻKO,199
SKAŁBANIA,199
SŁOWAKIEWICZ,199
SUJAK,199
TOMECZEK,199
TURLEJSKI,199
TYLAK,199
TYLKO,199
WAŁASZEWSKI,199
WAWRZON,199
WIRSKI,199
WLOKA,199
WROTEK,199
ZAJDLER,199
ZDYBAŁ,199
BERGMANN,198
BÖHM,198
BURCHART,198
BURLIGA,198
CHIBOWSKI,198
CYGA,198
CZEMBOR,198
DEDA,198
DO,198
FRANUS,198
FRYCA,198
GIERLAK,198
GOLUBSKI,198
GOTOWIEC,198
GRALEWICZ,198
HARAT,198
HOFFA,198
KABOT,198
KIELISZCZYK,198
KLUŹNIAK,198
KONONENKO,198
KORONOWSKI,198
KOŚLACZ,198
KRYJOM,198
KRZYWOSZ,198
KUBACZKA,198
KUBARA,198
KUROŃ,198
ŁANOSZKA,198
MOCHA,198
MULICA,198
ONISZK,198
OPOZDA,198
OTTA,198
OWCA,198
PARFIENIUK,198
PATOK,198
PITUCHA,198
POCHWATKA,198
PUCHALA,198
RADNY,198
ROGOŚ,198
ROSŁOŃSKI,198
RYŻ,198
SABIK,198
SALEWSKI,198
SAMOŁYK,198
STAŃCZYKOWSKI,198
STOBIERSKI,198
SUTOWICZ,198
SZCZUKOCKI,198
SZCZYRBOWSKI,198
SZOMA,198
SZPROCH,198
ŚCIBIOREK,198
TADEUSZ,198
TRACZEWSKI,198
WARUSZEWSKI,198
WERWIŃSKI,198
WIELICKI,198
WITOMSKI,198
WYSOPAL,198
ZABIEGAŁA,198
ZAGAWA,198
ZAMBROWSKI,198
ZARYCKI,198
BROMIRSKI,197
CHOBOT,197
CHODYRA,197
CYRZAN,197
CZERMIŃSKI,197
DELIMATA,197
DEMEL,197
DOMASZEWSKI,197
FARBANIEC,197
FEDOROWSKI,197
GASTOŁ,197
GŁĄBIŃSKI,197
GŁUSZKOWSKI,197
ILCZYSZYN,197
IVANIUK,197
JANOSKA,197
JĄKALSKI,197
KELM,197
KLUCZNIOK,197
KOCZYK,197
KONONIUK,197
KOPCZAK,197
KOSTRZ,197
KÖNIG,197
KRYSTIAN,197
LACHOR,197
LASS,197
LEGAWIEC,197
LUBASIŃSKI,197
ŁOPUCH,197
MIKULEWICZ,197
MISIORNY,197
MUSZALIK,197
OLBERT,197
PACER,197
PASTEWSKI,197
PEC,197
RABCZEWSKI,197
RODZINKA,197
RYMUT,197
SAWINA,197
SENDAL,197
SERDIUK,197
SKAKUJ,197
STACHACZ,197
STRYCHARCZYK,197
SYCHA,197
SZALENIEC,197
ŚCIANA,197
TABIN,197
TRELKA,197
TUŁOWIECKI,197
WIECHETEK,197
ZDEBIK,197
ZIĘĆ,197
ŻMUDZIN,197
BUŁAKOWSKI,196
BURLIŃSKI,196
CHYL,196
CZARSKI,196
CZYREK,196
DENYSENKO,196
DĘBECKI,196
DUBIELECKI,196
DZIERZĘCKI,196
EJDYS,196
FABIANOWICZ,196
FALGOWSKI,196
FIGACZ,196
GALANTY,196
GŁASZCZKA,196
GREGUŁA,196
GRETKOWSKI,196
GROCKI,196
HALUPCZOK,196
HOTLOŚ,196
ISLAM,196
IWAŃCZAK,196
JAGUSZTYN,196
JERUZAL,196
JUŚ,196
KLARECKI,196
KONOP,196
KONSTANCIAK,196
KOZAL,196
KRACZEK,196
KRYSPIN,196
KRZĄSTEK,196
KUCZER,196
KUSZKA,196
ŁOBAZA,196
ŁOMŻA,196
ŁUBIK,196
MAGUDA,196
MATŁOK,196
MESZKA,196
MIRON,196
NOGŁY,196
OBACZ,196
PAŃTAK,196
PARZUCHOWSKI,196
PARZYBUT,196
PAŹDZIORKO,196
PISZKO,196
PLASZCZYK,196
POSKROBKO,196
RABIŃSKI,196
RATKIEWICZ,196
RUMIANOWSKI,196
SMOŁUCHA,196
SZAŁOWSKI,196
SZWOCH,196
TYTUŁA,196
VLASIUK,196
WACHOWIEC,196
WAJNERT,196
WĄTOREK,196
WĘSEK,196
WĘSIORA,196
WIDENKA,196
WILHELM,196
WORONA,196
ZARACH,196
ZASUWA,196
ZAWROTNY,196
ŻOCH,196
ANIELSKI,195
BALASA,195
BANIECKI,195
BARYSZ,195
BISEK,195
BURCON,195
CAPAR,195
CIUREJ,195
CUPRYŚ,195
DREWING,195
DYMEL,195
FLOR,195
FRYDRYK,195
GAJKO,195
GĘSTWA,195
GŁĘBICKI,195
GŁOMB,195
GNACIŃSKI,195
GONDZIK,195
GROSMAN,195
GUTEK,195
GUŹDZIOŁ,195
HOBOT,195
JAKSA,195
JANOŚ,195
JAROCHA,195
KARMAN,195
KRENZ,195
KUMÓR,195
KURAK,195
KURCZABA,195
KURMAN,195
KUSION,195
LASZCZYŃSKI,195
LATOSZEWSKI,195
ŁOSIN,195
MAKAROV,195
MANDZIAK,195
MIĘTEK,195
MINGA,195
MITUŚ,195
MORITZ,195
MUŁA,195
NALEWAJ,195
NIDZGORSKI,195
NIEWDANA,195
NIKODEMSKI,195
OSTRYSZ,195
POBORSKI,195
POTYKA,195
PRZEDNOWEK,195
RACŁAWSKI,195
RADOM,195
RĘDZIA,195
ROBACZYŃSKI,195
SAJDOK,195
SARAD,195
SEEMANN,195
SĘDZIKOWSKI,195
SIEJEK,195
SIEKIERZYŃSKI,195
SKRYPNYK,195
SŁODOWY,195
SOTEK,195
STACHAŃCZYK,195
SZOCIŃSKI,195
SZYLER,195
TOMZA,195
TYDA,195
WALĄG,195
WASYL,195
WAWRZYKOWSKI,195
WICZLING,195
WŁUDARCZYK,195
WYRZYKIEWICZ,195
ZACHARZ,195
ZAGAJSKI,195
ZARODA,195
ARCIUCH,194
ARMATOWSKI,194
ATŁAS,194
BAŁUK,194
BARTŁOMIEJCZAK,194
CZERNIELEWSKI,194
DOROTA,194
DYC,194
DZIUBICH,194
GRUBIAK,194
GRYCZYŃSKI,194
GRZECZKA,194
HERMA,194
JELSKI,194
JĘDRO,194
KIERASIŃSKI,194
KISŁOWSKI,194
KLUCH,194
KOMRAUS,194
KOPERKIEWICZ,194
KOŚMIŃSKI,194
KOTEWICZ,194
KRZACZYŃSKI,194
KRZYSTECZKO,194
KURCZYNA,194
KUSOWSKI,194
KUŹNIARZ,194
LUDIAN,194
LUDKIEWICZ,194
LUTSENKO,194
ŁODYGOWSKI,194
MALKO,194
MARGALSKI,194
MAŻEWSKI,194
MICHUŁKA,194
MORKISZ,194
MURGRABIA,194
NAGAJ,194
OBAL,194
OTT,194
PABISZ,194
PAŁUBA,194
PATALONG,194
POLESZCZUK,194
POLIWKA,194
PONETA,194
PROCAJŁO,194
PROCHOŃ,194
PYCZEK,194
PYRTEK,194
REIMUS,194
ROCHOWICZ,194
ROSS,194
RUSZEWSKI,194
SALETNIK,194
SAMOJLUK,194
SENDEK,194
SŁABIAK,194
SMOLIN,194
SOBESTO,194
STACHERSKI,194
STASZAŁEK,194
SZOBER,194
